states:SOC,"V_{batt,actual}",I_{batt},dXdt:p_e,states:p_e,states:p_z,Power_F,states:phi,Omega_R,Omega_F,t,states:T_{batt},states:T_{coolant},"states:T_{motor,F}",Power_{TMS}
0.6829320317985621,624.8217227681309,94.42448643586096,32.694680377359276,36.21423554349021,1.7001526035896108,13.404037897095204,8.5849515755504,701.0276517245425,701.0276534989192,1130.0,317.64108604116024,310.87943014192393,321.34754983433385,0.7501180826062125
0.6816685274361973,624.4807126882758,94.47587882759244,32.696369403022736,36.37924950502137,1.7001147537785468,13.404038000524773,8.585592302092815,701.026728347821,701.0267302320889,1135.0,317.65907392379086,310.8896996155736,321.36522030077754,0.7501272327915598
0.6804050230738324,624.1397026084207,94.52727121932392,32.69805842868619,36.54426346655253,1.7000769039674828,13.404038103954342,8.586233028635228,701.0258049710995,701.0258069652584,1140.0,317.67706180642153,310.8999690892232,321.3828907672212,0.7501363829769071
0.6791415187114677,623.7986925285658,94.5786636110554,32.69974745434965,36.70927742808368,1.7000390541564185,13.40403820738391,8.586873755177642,701.024881594378,701.0248836984281,1145.0,317.69504968905215,310.91023856287285,321.4005612336649,0.7501455331622544
0.6778780143491028,623.4576824487107,94.63005600278689,32.70143648001311,36.87429138961484,1.7000012043453545,13.40403831081348,8.587514481720056,701.0239582176566,701.0239604315977,1150.0,317.7130375716828,310.92050803652245,321.4182317001086,0.7501546833476017
0.6766209623137083,623.1103987591041,94.68337201626379,32.69903175384315,37.03686248777417,1.700001169287786,13.40403829357362,8.586018596698622,701.0241896348771,701.0241915394502,1155.0,317.72998784630994,310.93000560258935,321.43467941524733,0.7501601338007825
0.6753639102783138,622.7631150694975,94.73668802974068,32.6966270276732,37.199433585933505,1.7000011342302175,13.40403827633376,8.584522711677188,701.0244210520974,701.0244226473027,1160.0,317.74693812093716,310.9395031686563,321.45112713038606,0.7501655842539633
0.6741068582429194,622.4158313798908,94.79000404321758,32.694222301503245,37.36200468409284,1.700001099172649,13.4040382590939,8.583026826655754,701.0246524693179,701.0246537551551,1165.0,317.7638883955643,310.9490007347232,321.4675748455248,0.7501710347071441
0.6728498062075249,622.0685476902843,94.84332005669447,32.691817575333296,37.52457578225217,1.7000010641150807,13.40403824185404,8.58153094163432,701.0248838865382,701.0248848630075,1170.0,317.78083867019154,310.9584983007901,321.4840225606635,0.7501764851603249
0.6715927541721304,621.7212640006777,94.89663607017137,32.68941284916334,37.687146880411504,1.700001029057512,13.40403822461418,8.580035056612886,701.0251153037586,701.0251159708599,1175.0,317.7977889448187,310.967995866857,321.50047027580223,0.7501819356135055
